_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
19301,1,Marie Curtis Park East Beach,29W,2008-06-14,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19302,1,Marie Curtis Park East Beach,32W,2008-06-14,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19303,1,Marie Curtis Park East Beach,33W,2008-06-14,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19304,1,Marie Curtis Park East Beach,31W,2008-06-14,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19305,1,Marie Curtis Park East Beach,30W,2008-06-14,980,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19306,2,Sunnyside Beach,23W,2008-06-14,550,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19307,2,Sunnyside Beach,19W,2008-06-14,550,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19308,2,Sunnyside Beach,21W,2008-06-14,1710,est,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19309,2,Sunnyside Beach,18W,2008-06-14,610,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19310,2,Sunnyside Beach,17W,2008-06-14,690,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19311,2,Sunnyside Beach,22W,2008-06-14,580,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19312,2,Sunnyside Beach,20W,2008-06-14,640,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19313,1,Marie Curtis Park East Beach,29W,2008-06-13,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19314,1,Marie Curtis Park East Beach,32W,2008-06-13,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19315,1,Marie Curtis Park East Beach,33W,2008-06-13,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19316,1,Marie Curtis Park East Beach,31W,2008-06-13,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19317,1,Marie Curtis Park East Beach,30W,2008-06-13,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19318,2,Sunnyside Beach,23W,2008-06-13,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19319,2,Sunnyside Beach,19W,2008-06-13,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19320,2,Sunnyside Beach,21W,2008-06-13,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19321,2,Sunnyside Beach,18W,2008-06-13,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19322,2,Sunnyside Beach,17W,2008-06-13,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19323,2,Sunnyside Beach,22W,2008-06-13,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19324,2,Sunnyside Beach,20W,2008-06-13,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19325,1,Marie Curtis Park East Beach,29W,2008-06-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19326,1,Marie Curtis Park East Beach,32W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19327,1,Marie Curtis Park East Beach,33W,2008-06-12,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19328,1,Marie Curtis Park East Beach,31W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19329,1,Marie Curtis Park East Beach,30W,2008-06-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19330,2,Sunnyside Beach,23W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19331,2,Sunnyside Beach,19W,2008-06-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19332,2,Sunnyside Beach,21W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19333,2,Sunnyside Beach,18W,2008-06-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19334,2,Sunnyside Beach,17W,2008-06-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19335,2,Sunnyside Beach,22W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19336,2,Sunnyside Beach,20W,2008-06-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19337,1,Marie Curtis Park East Beach,29W,2008-06-11,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19338,1,Marie Curtis Park East Beach,32W,2008-06-11,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19339,1,Marie Curtis Park East Beach,33W,2008-06-11,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19340,1,Marie Curtis Park East Beach,31W,2008-06-11,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19341,1,Marie Curtis Park East Beach,30W,2008-06-11,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19342,2,Sunnyside Beach,23W,2008-06-11,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19343,2,Sunnyside Beach,19W,2008-06-11,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19344,2,Sunnyside Beach,21W,2008-06-11,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19345,2,Sunnyside Beach,18W,2008-06-11,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19346,2,Sunnyside Beach,17W,2008-06-11,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19347,2,Sunnyside Beach,22W,2008-06-11,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19348,2,Sunnyside Beach,20W,2008-06-11,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19349,1,Marie Curtis Park East Beach,29W,2008-06-09,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19350,1,Marie Curtis Park East Beach,32W,2008-06-09,1900,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19351,1,Marie Curtis Park East Beach,33W,2008-06-09,2700,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19352,1,Marie Curtis Park East Beach,31W,2008-06-09,810,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19353,1,Marie Curtis Park East Beach,30W,2008-06-09,960,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19354,2,Sunnyside Beach,23W,2008-06-09,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19355,2,Sunnyside Beach,19W,2008-06-09,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19356,2,Sunnyside Beach,21W,2008-06-09,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19357,2,Sunnyside Beach,18W,2008-06-09,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19358,2,Sunnyside Beach,17W,2008-06-09,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19359,2,Sunnyside Beach,22W,2008-06-09,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19360,2,Sunnyside Beach,20W,2008-06-09,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19361,1,Marie Curtis Park East Beach,29W,2008-06-08,490,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19362,1,Marie Curtis Park East Beach,32W,2008-06-08,240,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19363,1,Marie Curtis Park East Beach,33W,2008-06-08,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19364,1,Marie Curtis Park East Beach,31W,2008-06-08,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19365,1,Marie Curtis Park East Beach,30W,2008-06-08,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19366,2,Sunnyside Beach,23W,2008-06-08,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19367,2,Sunnyside Beach,19W,2008-06-08,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19368,2,Sunnyside Beach,21W,2008-06-08,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19369,2,Sunnyside Beach,18W,2008-06-08,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19370,2,Sunnyside Beach,17W,2008-06-08,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19371,2,Sunnyside Beach,22W,2008-06-08,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19372,2,Sunnyside Beach,20W,2008-06-08,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19373,1,Marie Curtis Park East Beach,29W,2008-06-07,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19374,1,Marie Curtis Park East Beach,32W,2008-06-07,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19375,1,Marie Curtis Park East Beach,33W,2008-06-07,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19376,1,Marie Curtis Park East Beach,31W,2008-06-07,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19377,1,Marie Curtis Park East Beach,30W,2008-06-07,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19378,2,Sunnyside Beach,23W,2008-06-07,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19379,2,Sunnyside Beach,19W,2008-06-07,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19380,2,Sunnyside Beach,21W,2008-06-07,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19381,2,Sunnyside Beach,18W,2008-06-07,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19382,2,Sunnyside Beach,17W,2008-06-07,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19383,2,Sunnyside Beach,22W,2008-06-07,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19384,2,Sunnyside Beach,20W,2008-06-07,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19385,1,Marie Curtis Park East Beach,29W,2008-06-06,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19386,1,Marie Curtis Park East Beach,32W,2008-06-06,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19387,1,Marie Curtis Park East Beach,33W,2008-06-06,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19388,1,Marie Curtis Park East Beach,31W,2008-06-06,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19389,1,Marie Curtis Park East Beach,30W,2008-06-06,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19390,2,Sunnyside Beach,23W,2008-06-06,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19391,2,Sunnyside Beach,19W,2008-06-06,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19392,2,Sunnyside Beach,21W,2008-06-06,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19393,2,Sunnyside Beach,18W,2008-06-06,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19394,2,Sunnyside Beach,17W,2008-06-06,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19395,2,Sunnyside Beach,22W,2008-06-06,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19396,2,Sunnyside Beach,20W,2008-06-06,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19397,1,Marie Curtis Park East Beach,29W,2008-06-05,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19398,1,Marie Curtis Park East Beach,32W,2008-06-05,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19399,1,Marie Curtis Park East Beach,33W,2008-06-05,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19400,1,Marie Curtis Park East Beach,31W,2008-06-05,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19401,1,Marie Curtis Park East Beach,30W,2008-06-05,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19402,2,Sunnyside Beach,23W,2008-06-05,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19403,2,Sunnyside Beach,19W,2008-06-05,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19404,2,Sunnyside Beach,21W,2008-06-05,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19405,2,Sunnyside Beach,18W,2008-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19406,2,Sunnyside Beach,17W,2008-06-05,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19407,2,Sunnyside Beach,22W,2008-06-05,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19408,2,Sunnyside Beach,20W,2008-06-05,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19409,1,Marie Curtis Park East Beach,29W,2008-06-04,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19410,1,Marie Curtis Park East Beach,32W,2008-06-04,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19411,1,Marie Curtis Park East Beach,33W,2008-06-04,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19412,1,Marie Curtis Park East Beach,31W,2008-06-04,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19413,1,Marie Curtis Park East Beach,30W,2008-06-04,190,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19414,2,Sunnyside Beach,23W,2008-06-04,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19415,2,Sunnyside Beach,19W,2008-06-04,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19416,2,Sunnyside Beach,21W,2008-06-04,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19417,2,Sunnyside Beach,18W,2008-06-04,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19418,2,Sunnyside Beach,17W,2008-06-04,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19419,2,Sunnyside Beach,22W,2008-06-04,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19420,2,Sunnyside Beach,20W,2008-06-04,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19421,1,Marie Curtis Park East Beach,29W,2008-06-03,190,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19422,1,Marie Curtis Park East Beach,32W,2008-06-03,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19423,1,Marie Curtis Park East Beach,33W,2008-06-03,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19424,1,Marie Curtis Park East Beach,31W,2008-06-03,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19425,1,Marie Curtis Park East Beach,30W,2008-06-03,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19426,2,Sunnyside Beach,23W,2008-06-03,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19427,2,Sunnyside Beach,19W,2008-06-03,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19428,2,Sunnyside Beach,21W,2008-06-03,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19429,2,Sunnyside Beach,18W,2008-06-03,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19430,2,Sunnyside Beach,17W,2008-06-03,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19431,2,Sunnyside Beach,22W,2008-06-03,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19432,2,Sunnyside Beach,20W,2008-06-03,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19433,1,Marie Curtis Park East Beach,29W,2008-06-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19434,1,Marie Curtis Park East Beach,32W,2008-06-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19435,1,Marie Curtis Park East Beach,33W,2008-06-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19436,1,Marie Curtis Park East Beach,31W,2008-06-02,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19437,1,Marie Curtis Park East Beach,30W,2008-06-02,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19438,2,Sunnyside Beach,23W,2008-06-02,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19439,2,Sunnyside Beach,19W,2008-06-02,NA,overgrown,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19440,2,Sunnyside Beach,21W,2008-06-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19441,2,Sunnyside Beach,18W,2008-06-02,NA,overgrown,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19442,2,Sunnyside Beach,17W,2008-06-02,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19443,2,Sunnyside Beach,22W,2008-06-02,NA,overgrown,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19444,2,Sunnyside Beach,20W,2008-06-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19445,1,Marie Curtis Park East Beach,29W,2007-09-02,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19446,1,Marie Curtis Park East Beach,32W,2007-09-02,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19447,1,Marie Curtis Park East Beach,33W,2007-09-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19448,1,Marie Curtis Park East Beach,31W,2007-09-02,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19449,1,Marie Curtis Park East Beach,30W,2007-09-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19450,2,Sunnyside Beach,23W,2007-09-02,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19451,2,Sunnyside Beach,19W,2007-09-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19452,2,Sunnyside Beach,21W,2007-09-02,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19453,2,Sunnyside Beach,18W,2007-09-02,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19454,2,Sunnyside Beach,17W,2007-09-02,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19455,2,Sunnyside Beach,22W,2007-09-02,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19456,2,Sunnyside Beach,20W,2007-09-02,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19457,1,Marie Curtis Park East Beach,29W,2007-09-01,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19458,1,Marie Curtis Park East Beach,32W,2007-09-01,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19459,1,Marie Curtis Park East Beach,33W,2007-09-01,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19460,1,Marie Curtis Park East Beach,31W,2007-09-01,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19461,1,Marie Curtis Park East Beach,30W,2007-09-01,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19462,2,Sunnyside Beach,23W,2007-09-01,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19463,2,Sunnyside Beach,19W,2007-09-01,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19464,2,Sunnyside Beach,21W,2007-09-01,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19465,2,Sunnyside Beach,18W,2007-09-01,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19466,2,Sunnyside Beach,17W,2007-09-01,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19467,2,Sunnyside Beach,22W,2007-09-01,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19468,2,Sunnyside Beach,20W,2007-09-01,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19469,1,Marie Curtis Park East Beach,29W,2007-08-31,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19470,1,Marie Curtis Park East Beach,32W,2007-08-31,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
19471,1,Marie Curtis Park East Beach,33W,2007-08-31,570,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
19472,1,Marie Curtis Park East Beach,31W,2007-08-31,510,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
19473,1,Marie Curtis Park East Beach,30W,2007-08-31,800,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
19474,2,Sunnyside Beach,23W,2007-08-31,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
19475,2,Sunnyside Beach,19W,2007-08-31,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
19476,2,Sunnyside Beach,21W,2007-08-31,360,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
19477,2,Sunnyside Beach,18W,2007-08-31,240,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
19478,2,Sunnyside Beach,17W,2007-08-31,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
19479,2,Sunnyside Beach,22W,2007-08-31,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
19480,2,Sunnyside Beach,20W,2007-08-31,680,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
19481,1,Marie Curtis Park East Beach,29W,2007-08-30,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
19482,1,Marie Curtis Park East Beach,32W,2007-08-30,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
